candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
594,at://did:plc:24hwulbfbovormoacn4ubi7d/app.bsky.feed.post/3mijspega3k2a,2026-04-02T18:14:08.639Z,"Trumpistan, 2026-04-02. - Pam Bondi didn't kiss enough the ass of Donald J. Trump, Jeffrey Epstein's best friend. She also did not lie enough to the US Congress.",trumpistan 2026 04 02 pam bondi didn't kiss enough the ass of donald j trump jeffrey epstein's best friend she also did not lie enough to the us congress,friend she also did,friend she also did,friend she also did,ngram_4,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
595,at://did:plc:24hwulbfbovormoacn4ubi7d/app.bsky.feed.post/3mijspega3k2a,2026-04-02T18:14:08.639Z,"Trumpistan, 2026-04-02. - Pam Bondi didn't kiss enough the ass of Donald J. Trump, Jeffrey Epstein's best friend. She also did not lie enough to the US Congress.",trumpistan 2026 04 02 pam bondi didn't kiss enough the ass of donald j trump jeffrey epstein's best friend she also did not lie enough to the us congress,also did not lie,also did not lie,also did not lie,ngram_4,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
596,at://did:plc:24hwulbfbovormoacn4ubi7d/app.bsky.feed.post/3mijspega3k2a,2026-04-02T18:14:08.639Z,"Trumpistan, 2026-04-02. - Pam Bondi didn't kiss enough the ass of Donald J. Trump, Jeffrey Epstein's best friend. She also did not lie enough to the US Congress.",trumpistan 2026 04 02 pam bondi didn't kiss enough the ass of donald j trump jeffrey epstein's best friend she also did not lie enough to the us congress,did not lie enough,did not lie enough,did not lie enough,ngram_4,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
597,at://did:plc:24hwulbfbovormoacn4ubi7d/app.bsky.feed.post/3mijspega3k2a,2026-04-02T18:14:08.639Z,"Trumpistan, 2026-04-02. - Pam Bondi didn't kiss enough the ass of Donald J. Trump, Jeffrey Epstein's best friend. She also did not lie enough to the US Congress.",trumpistan 2026 04 02 pam bondi didn't kiss enough the ass of donald j trump jeffrey epstein's best friend she also did not lie enough to the us congress,trumpistan 2026 04,trumpistan 2026 04,trumpistan 2026 04,ngram_3,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
598,at://did:plc:24hwulbfbovormoacn4ubi7d/app.bsky.feed.post/3mijspega3k2a,2026-04-02T18:14:08.639Z,"Trumpistan, 2026-04-02. - Pam Bondi didn't kiss enough the ass of Donald J. Trump, Jeffrey Epstein's best friend. She also did not lie enough to the US Congress.",trumpistan 2026 04 02 pam bondi didn't kiss enough the ass of donald j trump jeffrey epstein's best friend she also did not lie enough to the us congress,2026 04 02,2026 04 02,2026 04 02,ngram_3,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
599,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,re either incredibly stupid,re either incredibly stupid,re either incredibly stupid,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
600,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,incredibly stupid or so,incredibly stupid or so,incredibly stupid or so,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
601,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,stupid or so dedicated,stupid or so dedicated,stupid or so dedicated,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
602,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,goals that they just,goals that they just,goals that they just,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
603,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,just have huge blind,just have huge blind,just have huge blind,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
604,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,spots when it comes,spots when it comes,spots when it comes,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
605,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,comes to their perception,comes to their perception,comes to their perception,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
606,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,s about his loyalty,s about his loyalty,s about his loyalty,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
607,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,re either incredibly,re either incredibly,re either incredibly,ngram_3,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
608,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,either incredibly stupid,either incredibly stupid,either incredibly stupid,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
609,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,stupid or so,stupid or so,stupid or so,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
610,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,just have huge,just have huge,just have huge,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
611,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,huge blind spots,huge blind spots,huge blind spots,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
612,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,perception s about,perception s about,perception s about,ngram_3,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
613,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,about his loyalty,about his loyalty,about his loyalty,ngram_3,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
614,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,re either,re either,re either,ngram_2,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
615,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,either incredibly,either incredibly,either incredibly,ngram_2,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
616,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,incredibly stupid,incredibly stupid,incredibly stupid,ngram_2,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
617,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,so dedicated,so dedicated,so dedicated,ngram_2,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
618,at://did:plc:24je276xut6snvtsl47xayy3/app.bsky.feed.post/3mijsvlko2k2k,2026-04-02T18:17:37.449Z,They're either incredibly stupid or so dedicated to his (and their) nefarious goals that they just have HUGE blind spots when it comes to their perception(s) about his loyalty to them.,they're either incredibly stupid or so dedicated to his and their nefarious goals that they just have huge blind spots when it comes to their perception s about his loyalty to them,nefarious goals,nefarious goals,nefarious goals,ngram_2,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
619,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,#citizenportal,#citizenportal,citizenportal,hashtag,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
620,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,#affordablehousing,#affordablehousing,affordablehousing,hashtag,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
621,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,#communitydevelopment,#communitydevelopment,communitydevelopment,hashtag,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
622,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,#publicpolicy,#publicpolicy,publicpolicy,hashtag,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
623,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,draper city is partnering,draper city is partnering,draper city is partnering,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
624,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,partnering with edge homes,partnering with edge homes,partnering with edge homes,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
625,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,edge homes to create,edge homes to create,edge homes to create,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
626,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,create a groundbreaking development,create a groundbreaking development,create a groundbreaking development,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
627,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,development near the kimbells,development near the kimbells,development near the kimbells,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
628,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,near the kimbells lane,near the kimbells lane,near the kimbells lane,ngram_4,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
629,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,kimbells lane trax station,kimbells lane trax station,kimbells lane trax station,ngram_4,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
630,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,lane trax station featuring,lane trax station featuring,lane trax station featuring,ngram_4,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
631,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,trax station featuring 558,trax station featuring 558,trax station featuring 558,ngram_4,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
632,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,station featuring 558 owner,station featuring 558 owner,station featuring 558 owner,ngram_4,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
633,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,featuring 558 owner occupied,featuring 558 owner occupied,featuring 558 owner occupied,ngram_4,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
634,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,558 owner occupied units,558 owner occupied units,558 owner occupied units,ngram_4,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
635,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,occupied units and essential,occupied units and essential,occupied units and essential,ngram_4,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
636,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,units and essential worker,units and essential worker,units and essential worker,ngram_4,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
637,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,essential worker incentives click,essential worker incentives click,essential worker incentives click,ngram_4,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
638,at://did:plc:24kn54hk36zc3m3pz64k74g6/app.bsky.feed.post/3mijsuaehq32p,2026-04-02T18:16:51.984Z,"Draper City is partnering with Edge Homes to create a groundbreaking development near the Kimbells Lane TRAX station, featuring 558 owner-occupied units and essential worker incentives! 

Click to read more!

#UT #CitizenPortal #AffordableHousing #CommunityDevelopment #PublicPolicy",draper city is partnering with edge homes to create a groundbreaking development near the kimbells lane trax station featuring 558 owner occupied units and essential worker incentives click to read more #ut #citizenportal #affordablehousing #communitydevelopment #publicpolicy,incentives click to read,incentives click to read,incentives click to read,ngram_4,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
639,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ok to be nit,ok to be nit,ok to be nit,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
640,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,nit ok f hl,nit ok f hl,nit ok f hl,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
